"Store","Date","Sales_wkly","Temperature","Fuel_Price","CPI","Unemployment","IsHoliday","Type","Size","Weekday","Month"
9,2012-05-18,571465.14,20.8,3.63,225.4942498,5.539,FALSE,"Discount_Store",11690,"Fri","May"
9,2010-06-18,513073.87,28.3,2.637,215.0166484,6.384,FALSE,"Discount_Store",11690,"Fri","Jun"
9,2011-11-18,542414.27,14.9,3.308,221.8803923,6.054,FALSE,"Discount_Store",11690,"Fri","Nov"
9,2010-02-19,511327.9,6.1,2.514,214.8506185,6.415,FALSE,"Discount_Store",11690,"Fri","Feb"
9,2010-03-19,485792.61,11.8,2.72,214.7597274,6.415,FALSE,"Discount_Store",11690,"Fri","Mar"
9,2011-08-19,540819.44,29.9,3.554,219.2556109,6.404,FALSE,"Discount_Store",11690,"Fri","Aug"
9,2012-10-19,542009.46,20,3.594,227.214288,4.954,FALSE,"Discount_Store",11690,"Fri","Oct"
9,2010-11-19,519823.3,10,2.771,215.4372854,6.56,FALSE,"Discount_Store",11690,"Fri","Nov"
9,2012-01-20,480142.92,10.9,3.268,223.7114288,5.667,FALSE,"Discount_Store",11690,"Fri","Jan"
9,2012-04-20,542827.99,20,3.877,225.3117488,5.539,FALSE,"Discount_Store",11690,"Fri","Apr"
9,2011-05-20,518266.9,21.4,3.907,219.3622809,6.38,FALSE,"Discount_Store",11690,"Fri","May"
9,2012-07-20,513991.57,28.6,3.311,225.6871121,5.277,FALSE,"Discount_Store",11690,"Fri","Jul"
9,2010-08-20,499325.38,30.2,2.664,215.1619646,6.442,FALSE,"Discount_Store",11690,"Fri","Aug"
9,2011-01-21,454021.69,7.1,3.016,215.3554013,6.416,FALSE,"Discount_Store",11690,"Fri","Jan"
9,2010-05-21,506274.94,21.9,2.826,214.1399162,6.384,FALSE,"Discount_Store",11690,"Fri","May"
9,2012-09-21,533756.88,21.1,3.721,226.5599138,5.277,FALSE,"Discount_Store",11690,"Fri","Sep"
9,2011-10-21,557075.21,18.6,3.353,221.1498206,6.054,FALSE,"Discount_Store",11690,"Fri","Oct"
9,2011-04-22,549502.11,22.4,3.807,219.0861659,6.38,FALSE,"Discount_Store",11690,"Fri","Apr"
9,2012-06-22,562173.12,27.2,3.346,225.5495841,5.539,FALSE,"Discount_Store",11690,"Fri","Jun"
9,2011-07-22,491449.94,31.7,3.651,219.0187895,6.404,FALSE,"Discount_Store",11690,"Fri","Jul"
9,2010-10-22,466322.76,21.1,2.725,215.4081762,6.56,FALSE,"Discount_Store",11690,"Fri","Oct"
9,2012-03-23,550791.32,14.9,3.787,225.0336786,5.667,FALSE,"Discount_Store",11690,"Fri","Mar"
9,2010-04-23,488683.57,16.3,2.795,213.9496138,6.384,FALSE,"Discount_Store",11690,"Fri","Apr"
9,2010-07-23,462676.5,29.2,2.608,214.7865779,6.442,FALSE,"Discount_Store",11690,"Fri","Jul"
9,2011-09-23,506743.78,23.6,3.467,219.9746423,6.404,FALSE,"Discount_Store",11690,"Fri","Sep"
9,2011-12-23,905324.68,6.9,3.112,223.0661125,6.054,FALSE,"Discount_Store",11690,"Fri","Dec"
9,2012-02-24,563578.79,12,3.555,224.3741384,5.667,FALSE,"Discount_Store",11690,"Fri","Feb"
9,2011-06-24,538745.93,30.4,3.594,218.6836874,6.38,FALSE,"Discount_Store",11690,"Fri","Jun"
9,2012-08-24,572893.05,25.5,3.62,225.9364729,5.277,FALSE,"Discount_Store",11690,"Fri","Aug"
9,2010-09-24,453303.22,25.1,2.624,215.1378313,6.442,FALSE,"Discount_Store",11690,"Fri","Sep"
9,2010-12-24,873347.55,10.5,2.886,214.9301534,6.56,FALSE,"Discount_Store",11690,"Fri","Dec"
9,2011-02-25,513107.2,15,3.065,217.1095679,6.416,FALSE,"Discount_Store",11690,"Fri","Feb"
9,2011-03-25,497514.32,20.4,3.473,218.2007506,6.416,FALSE,"Discount_Store",11690,"Fri","Mar"
9,2012-05-25,547226,26.5,3.561,225.4944288,5.539,FALSE,"Discount_Store",11690,"Fri","May"
9,2010-06-25,509263.28,29.5,2.653,214.8965756,6.384,FALSE,"Discount_Store",11690,"Fri","Jun"
9,2011-11-25,814753.5,12.4,3.236,222.1389683,6.054,TRUE,"Discount_Store",11690,"Fri","Nov"
9,2010-02-26,473773.27,6.6,2.561,214.8780453,6.415,FALSE,"Discount_Store",11690,"Fri","Feb"
9,2010-03-26,484946.56,11,2.732,214.5531227,6.415,FALSE,"Discount_Store",11690,"Fri","Mar"
9,2011-08-26,542663.53,31.6,3.523,219.3189965,6.404,FALSE,"Discount_Store",11690,"Fri","Aug"
9,2012-10-26,549731.49,20.8,3.506,227.2328068,4.954,FALSE,"Discount_Store",11690,"Fri","Oct"
9,2010-11-26,768070.53,15.7,2.735,215.2909028,6.56,TRUE,"Discount_Store",11690,"Fri","Nov"
9,2012-01-27,482452.21,9.7,3.29,223.8060527,5.667,FALSE,"Discount_Store",11690,"Fri","Jan"
9,2012-04-27,550415.96,22.8,3.814,225.3672537,5.539,FALSE,"Discount_Store",11690,"Fri","Apr"
9,2011-05-27,553834.04,26.9,3.786,219.1203788,6.38,FALSE,"Discount_Store",11690,"Fri","May"
9,2012-07-27,495951,30.2,3.407,225.6970779,5.277,FALSE,"Discount_Store",11690,"Fri","Jul"
9,2010-08-27,506789.66,28.9,2.619,215.1199536,6.442,FALSE,"Discount_Store",11690,"Fri","Aug"
9,2011-01-28,463561.48,6.6,3.01,215.7358438,6.416,FALSE,"Discount_Store",11690,"Fri","Jan"
9,2010-05-28,558143.53,25.1,2.759,214.4328505,6.384,FALSE,"Discount_Store",11690,"Fri","May"
9,2012-09-28,516361.06,24.9,3.666,226.7630732,5.277,FALSE,"Discount_Store",11690,"Fri","Sep"
9,2011-10-28,548527.49,17.8,3.372,221.3159563,6.054,FALSE,"Discount_Store",11690,"Fri","Oct"
9,2011-04-29,532226.2,21.6,3.81,219.2588382,6.38,FALSE,"Discount_Store",11690,"Fri","Apr"
9,2012-06-29,544770.7,30.7,3.286,225.5921049,5.539,FALSE,"Discount_Store",11690,"Fri","Jun"
9,2011-07-29,471449.98,32.8,3.682,219.0768548,6.404,FALSE,"Discount_Store",11690,"Fri","Jul"
9,2010-10-29,508801.61,18,2.716,215.4573607,6.56,FALSE,"Discount_Store",11690,"Fri","Oct"
9,2012-03-30,574985.37,19.9,3.845,225.107867,5.667,FALSE,"Discount_Store",11690,"Fri","Mar"
9,2010-04-30,491723.42,18.9,2.78,213.8990459,6.384,FALSE,"Discount_Store",11690,"Fri","Apr"
9,2010-07-30,468675.19,26.6,2.64,214.9257105,6.442,FALSE,"Discount_Store",11690,"Fri","Jul"
9,2011-09-30,508567.04,25.8,3.355,220.3195004,6.404,FALSE,"Discount_Store",11690,"Fri","Sep"
9,2011-12-30,549788.36,6.3,3.129,223.2496766,6.054,TRUE,"Discount_Store",11690,"Fri","Dec"
9,2012-08-31,576918.95,27.1,3.638,226.0734135,5.277,FALSE,"Discount_Store",11690,"Fri","Aug"
9,2010-12-31,459785.85,7.7,2.943,214.9268131,6.56,TRUE,"Discount_Store",11690,"Fri","Dec"
10,2011-04-01,1827735.16,19.8,3.772,128.7199355,8.494,FALSE,"Discount_Store",11753,"Fri","Apr"
10,2012-06-01,1767483.48,26.7,4.277,130.9592258,7.382,FALSE,"Discount_Store",11753,"Fri","Jun"
10,2011-07-01,1751369.75,35.2,3.842,129.0894,8.257,FALSE,"Discount_Store",11753,"Fri","Jul"
10,2010-10-01,1645892.97,30,3.001,126.2346,9.003,FALSE,"Discount_Store",11753,"Fri","Oct"
10,2012-03-02,1990371.02,14.2,3.882,130.6457931,7.545,FALSE,"Discount_Store",11753,"Fri","Mar"
10,2010-04-02,2138651.97,17.6,3.086,126.6034839,9.524,FALSE,"Discount_Store",11753,"Fri","Apr"
10,2010-07-02,1845906.47,33.8,2.978,126.1392,9.199,FALSE,"Discount_Store",11753,"Fri","Jul"
10,2011-09-02,1759027.35,33.1,3.798,129.3259355,8.257,FALSE,"Discount_Store",11753,"Fri","Sep"
10,2011-12-02,2068097.18,14.1,3.701,129.8459667,7.874,FALSE,"Discount_Store",11753,"Fri","Dec"
10,2012-02-03,1867403.01,13.8,3.543,130.3496774,7.545,FALSE,"Discount_Store",11753,"Fri","Feb"
10,2011-06-03,1792212.86,27.7,3.893,129.0490323,8.494,FALSE,"Discount_Store",11753,"Fri","Jun"
10,2012-08-03,1939440.09,29.3,3.595,130.737871,7.17,FALSE,"Discount_Store",11753,"Fri","Aug"
10,2010-09-03,1766348.45,28.8,3.087,126.1019355,9.199,FALSE,"Discount_Store",11753,"Fri","Sep"
10,2010-12-03,2251206.64,10.7,3.041,126.7313333,9.003,FALSE,"Discount_Store",11753,"Fri","Dec"
10,2011-02-04,1968045.91,7.2,3.348,127.7195806,8.744,FALSE,"Discount_Store",11753,"Fri","Feb"
10,2011-03-04,1958003.19,13.9,3.674,128.26475,8.744,FALSE,"Discount_Store",11753,"Fri","Mar"
10,2012-05-04,1821364.42,25,4.058,131.136,7.382,FALSE,"Discount_Store",11753,"Fri","May"
10,2010-06-04,1931406.28,28.2,2.941,126.1360645,9.524,FALSE,"Discount_Store",11753,"Fri","Jun"
10,2011-11-04,1904438.59,20.3,3.828,129.8051935,7.874,FALSE,"Discount_Store",11753,"Fri","Nov"
10,2010-02-05,2193048.75,12.4,2.962,126.4420645,9.765,FALSE,"Discount_Store",11753,"Fri","Feb"
10,2010-03-05,1987888.09,13.3,2.877,126.5782857,9.765,FALSE,"Discount_Store",11753,"Fri","Mar"
10,2011-08-05,1887102.98,32.1,3.803,129.1846452,8.257,FALSE,"Discount_Store",11753,"Fri","Aug"
10,2012-10-05,1758971.38,27.2,4.132,131.0756667,6.943,FALSE,"Discount_Store",11753,"Fri","Oct"
10,2010-11-05,1832211.96,21.7,3.009,126.4912903,9.003,FALSE,"Discount_Store",11753,"Fri","Nov"
10,2012-01-06,1683401.78,15.5,3.443,130.1575161,7.545,FALSE,"Discount_Store",11753,"Fri","Jan"
10,2012-04-06,2163384.17,18.9,4.282,131.0375484,7.382,FALSE,"Discount_Store",11753,"Fri","Apr"
10,2011-05-06,1841369.99,23.1,4.193,129.0444333,8.494,FALSE,"Discount_Store",11753,"Fri","May"
10,2012-07-06,1806011.77,30.5,3.666,130.7196333,7.17,FALSE,"Discount_Store",11753,"Fri","Jul"
10,2010-08-06,1949336.09,30.1,3.123,126.0854516,9.199,FALSE,"Discount_Store",11753,"Fri","Aug"
10,2011-01-07,1714378.9,6.4,3.287,127.1917742,8.744,FALSE,"Discount_Store",11753,"Fri","Jan"
10,2010-05-07,1921432.16,21.7,3.127,126.2898,9.524,FALSE,"Discount_Store",11753,"Fri","May"
10,2012-09-07,1708283.28,28.4,4.124,130.9325484,7.17,TRUE,"Discount_Store",11753,"Fri","Sep"
10,2011-10-07,1788227.6,23.9,3.827,129.6938,7.874,FALSE,"Discount_Store",11753,"Fri","Oct"
10,2011-04-08,1870720.73,22.8,3.818,128.8238065,8.494,FALSE,"Discount_Store",11753,"Fri","Apr"
10,2012-06-08,1840491.41,30.5,4.103,130.8896774,7.382,FALSE,"Discount_Store",11753,"Fri","Jun"
10,2011-07-08,1699708.38,31.4,3.793,129.1125,8.257,FALSE,"Discount_Store",11753,"Fri","Jul"
10,2010-10-08,1772192.42,25,2.924,126.2791667,9.003,FALSE,"Discount_Store",11753,"Fri","Oct"
10,2012-03-09,1917483.1,14.2,3.963,130.7413793,7.545,FALSE,"Discount_Store",11753,"Fri","Mar"
10,2010-04-09,2041069.37,18.5,3.004,126.6019032,9.524,FALSE,"Discount_Store",11753,"Fri","Apr"
10,2010-07-09,1769793.37,32.8,3.1,126.1518,9.199,FALSE,"Discount_Store",11753,"Fri","Jul"
10,2011-09-09,1670583.66,31.7,3.771,129.3686129,8.257,TRUE,"Discount_Store",11753,"Fri","Sep"
10,2011-12-09,2429315.84,5.9,3.644,129.8555333,7.874,FALSE,"Discount_Store",11753,"Fri","Dec"
10,2012-02-10,2219095.71,13.2,3.722,130.3849032,7.545,TRUE,"Discount_Store",11753,"Fri","Feb"
10,2011-06-10,1740118.1,29.2,3.981,129.0357097,8.494,FALSE,"Discount_Store",11753,"Fri","Jun"
10,2012-08-10,1880436.94,32.7,3.811,130.7561613,7.17,FALSE,"Discount_Store",11753,"Fri","Aug"
10,2010-09-10,1720530.23,28.9,2.961,126.1145806,9.199,TRUE,"Discount_Store",11753,"Fri","Sep"
10,2010-12-10,2411790.21,15.8,3.091,126.7934,9.003,FALSE,"Discount_Store",11753,"Fri","Dec"
10,2011-02-11,2115408.31,10.8,3.381,127.859129,8.744,TRUE,"Discount_Store",11753,"Fri","Feb"
10,2011-03-11,1933984.15,17.9,3.63,128.3995,8.744,FALSE,"Discount_Store",11753,"Fri","Mar"
10,2012-05-11,1792345.3,24.5,4.186,131.1453333,7.382,FALSE,"Discount_Store",11753,"Fri","May"
10,2010-06-11,1827523.49,32,3.057,126.1119032,9.524,FALSE,"Discount_Store",11753,"Fri","Jun"
10,2011-11-11,2076570.84,12.9,3.677,129.8167097,7.874,FALSE,"Discount_Store",11753,"Fri","Nov"
10,2010-02-12,2176028.52,10,2.828,126.4962581,9.765,TRUE,"Discount_Store",11753,"Fri","Feb"
10,2010-03-12,1941358.13,11.3,3.034,126.6042857,9.765,FALSE,"Discount_Store",11753,"Fri","Mar"
10,2011-08-12,1917417.6,29.8,3.794,129.2015806,8.257,FALSE,"Discount_Store",11753,"Fri","Aug"
10,2012-10-12,1713889.11,24.5,4.468,131.1083333,6.943,FALSE,"Discount_Store",11753,"Fri","Oct"
10,2010-11-12,1895913.67,16.2,3.13,126.5461613,9.003,FALSE,"Discount_Store",11753,"Fri","Nov"
10,2012-01-13,1711562.73,10.6,3.477,130.244,7.545,FALSE,"Discount_Store",11753,"Fri","Jan"
10,2012-04-13,1974687.51,21.3,4.254,131.108,7.382,FALSE,"Discount_Store",11753,"Fri","Apr"
10,2011-05-13,1712995.44,23.4,4.202,129.089,8.494,FALSE,"Discount_Store",11753,"Fri","May"
10,2012-07-13,1765571.91,32.1,3.723,130.683,7.17,FALSE,"Discount_Store",11753,"Fri","Jul"
10,2010-08-13,1962996.7,31.3,3.049,126.064,9.199,FALSE,"Discount_Store",11753,"Fri","Aug"
10,2011-01-14,1710804.84,10,3.312,127.3009355,8.744,FALSE,"Discount_Store",11753,"Fri","Jan"
10,2010-05-14,1808056.41,23.3,3.145,126.2085484,9.524,FALSE,"Discount_Store",11753,"Fri","May"
10,2012-09-14,1640168.99,25.8,3.966,130.9776667,7.17,FALSE,"Discount_Store",11753,"Fri","Sep"
10,2011-10-14,1704753.02,21.3,3.698,129.7706452,7.874,FALSE,"Discount_Store",11753,"Fri","Oct"
10,2011-04-15,1781767.22,16.1,4.089,128.9107333,8.494,FALSE,"Discount_Store",11753,"Fri","Apr"
10,2012-06-15,1811562.88,31.4,4.144,130.8295333,7.382,FALSE,"Discount_Store",11753,"Fri","Jun"
10,2011-07-15,1775072.17,30,3.779,129.1338387,8.257,FALSE,"Discount_Store",11753,"Fri","Jul"
10,2010-10-15,1704648.25,24.2,3.08,126.3266774,9.003,FALSE,"Discount_Store",11753,"Fri","Oct"
10,2012-03-16,1931038.66,16.7,4.273,130.8261935,7.545,FALSE,"Discount_Store",11753,"Fri","Mar"
10,2010-04-16,1826241.44,21,3.109,126.5621,9.524,FALSE,"Discount_Store",11753,"Fri","Apr"
10,2010-07-16,1828052.47,33.2,2.971,126.1498065,9.199,FALSE,"Discount_Store",11753,"Fri","Jul"
10,2011-09-16,1650894.3,25.3,3.784,129.4306,8.257,FALSE,"Discount_Store",11753,"Fri","Sep"
10,2011-12-16,2555031.18,10.3,3.489,129.8980645,7.874,FALSE,"Discount_Store",11753,"Fri","Dec"
10,2012-02-17,2168709.76,12.3,3.781,130.4546207,7.545,FALSE,"Discount_Store",11753,"Fri","Feb"
10,2011-06-17,1817936.64,31.1,3.935,129.0432,8.494,FALSE,"Discount_Store",11753,"Fri","Jun"
10,2012-08-17,1827797.4,31.6,4.002,130.7909677,7.17,FALSE,"Discount_Store",11753,"Fri","Aug"
10,2010-09-17,1716755.78,29.7,3.028,126.1454667,9.199,FALSE,"Discount_Store",11753,"Fri","Sep"
10,2010-12-17,2811687.85,15.1,3.125,126.8794839,9.003,FALSE,"Discount_Store",11753,"Fri","Dec"
10,2011-02-18,2106934.55,16.5,3.43,127.99525,8.744,FALSE,"Discount_Store",11753,"Fri","Feb"
10,2011-03-18,1884734.31,21.2,3.892,128.5121935,8.744,FALSE,"Discount_Store",11753,"Fri","Mar"
10,2012-05-18,1795154.7,29.6,4.308,131.0983226,7.382,FALSE,"Discount_Store",11753,"Fri","May"
10,2010-06-18,1837655.78,28.6,2.935,126.114,9.524,FALSE,"Discount_Store",11753,"Fri","Jun"
10,2011-11-18,1869087.85,15,3.669,129.8268333,7.874,FALSE,"Discount_Store",11753,"Fri","Nov"
10,2010-02-19,2113432.58,14.6,2.915,126.5262857,9.765,FALSE,"Discount_Store",11753,"Fri","Feb"
10,2010-03-19,1946875.06,16.4,3.054,126.6066452,9.765,FALSE,"Discount_Store",11753,"Fri","Mar"
10,2011-08-19,1954849.68,30.8,3.743,129.2405806,8.257,FALSE,"Discount_Store",11753,"Fri","Aug"
10,2012-10-19,1734834.82,22.6,4.449,131.1499677,6.943,FALSE,"Discount_Store",11753,"Fri","Oct"
10,2010-11-19,1949261.21,14.9,3.047,126.6072,9.003,FALSE,"Discount_Store",11753,"Fri","Nov"
10,2012-01-20,1675933.06,12.5,3.66,130.2792258,7.545,FALSE,"Discount_Store",11753,"Fri","Jan"
10,2012-04-20,1777166.53,19.9,4.111,131.1173333,7.382,FALSE,"Discount_Store",11753,"Fri","Apr"
10,2011-05-20,1720908.01,22.6,3.99,129.0756774,8.494,FALSE,"Discount_Store",11753,"Fri","May"
10,2012-07-20,1869967.03,29.1,3.589,130.7012903,7.17,FALSE,"Discount_Store",11753,"Fri","Jul"
10,2010-08-20,1983190.56,32.2,3.041,126.0766452,9.199,FALSE,"Discount_Store",11753,"Fri","Aug"
10,2011-01-21,1677558.16,13.8,3.336,127.4404839,8.744,FALSE,"Discount_Store",11753,"Fri","Jan"
10,2010-05-21,1847613.58,25.7,3.12,126.1843871,9.524,FALSE,"Discount_Store",11753,"Fri","May"
10,2012-09-21,1671857.57,27.7,4.125,131.0103333,7.17,FALSE,"Discount_Store",11753,"Fri","Sep"
10,2011-10-21,1745928.56,25.5,3.842,129.7821613,7.874,FALSE,"Discount_Store",11753,"Fri","Oct"
10,2011-04-22,2004831.14,24.4,3.917,128.9553,8.494,FALSE,"Discount_Store",11753,"Fri","Apr"
10,2012-06-22,1755334.18,32.2,4.014,130.7929,7.382,FALSE,"Discount_Store",11753,"Fri","Jun"
10,2011-07-22,1774342.61,31.4,3.697,129.1507742,8.257,FALSE,"Discount_Store",11753,"Fri","Jul"
10,2010-10-22,1740234.06,20.1,3.014,126.3815484,9.003,FALSE,"Discount_Store",11753,"Fri","Oct"
10,2012-03-23,1837457.69,13.6,4.288,130.8966452,7.545,FALSE,"Discount_Store",11753,"Fri","Mar"
10,2010-04-23,1829521.83,19.1,3.05,126.4713333,9.524,FALSE,"Discount_Store",11753,"Fri","Apr"
10,2010-07-23,1831736.03,31.4,3.112,126.1283548,9.199,FALSE,"Discount_Store",11753,"Fri","Jul"
10,2011-09-23,1685910.53,28.1,3.789,129.5183333,8.257,FALSE,"Discount_Store",11753,"Fri","Sep"
10,2011-12-23,3487986.89,9.1,3.541,129.9845484,7.874,FALSE,"Discount_Store",11753,"Fri","Dec"
10,2012-02-24,2039415.74,13.3,3.95,130.5502069,7.545,FALSE,"Discount_Store",11753,"Fri","Feb"
10,2011-06-24,1712227.13,32.6,3.807,129.0663,8.494,FALSE,"Discount_Store",11753,"Fri","Jun"
10,2012-08-24,1765432.15,28.1,4.055,130.8381613,7.17,FALSE,"Discount_Store",11753,"Fri","Aug"
10,2010-09-24,1655146.6,29.9,2.939,126.1900333,9.199,FALSE,"Discount_Store",11753,"Fri","Sep"
10,2010-12-24,3749057.69,13.9,3.236,126.9835806,9.003,FALSE,"Discount_Store",11753,"Fri","Dec"
10,2011-02-25,1967996.71,12,3.398,128.13,8.744,FALSE,"Discount_Store",11753,"Fri","Feb"
10,2011-03-25,1815798.85,17,3.716,128.6160645,8.744,FALSE,"Discount_Store",11753,"Fri","Mar"
10,2012-05-25,1830987.1,30,4.127,131.0287742,7.382,FALSE,"Discount_Store",11753,"Fri","May"
10,2010-06-25,1768172.31,32.4,3.084,126.1266,9.524,FALSE,"Discount_Store",11753,"Fri","Jun"
10,2011-11-25,2950198.64,15.9,3.76,129.8364,7.874,TRUE,"Discount_Store",11753,"Fri","Nov"
10,2010-02-26,2006787.7,11.5,2.825,126.5522857,9.765,FALSE,"Discount_Store",11753,"Fri","Feb"
10,2010-03-26,1893532.46,15.6,2.98,126.6050645,9.765,FALSE,"Discount_Store",11753,"Fri","Mar"
10,2011-08-26,1728399.07,33.1,3.663,129.2832581,8.257,FALSE,"Discount_Store",11753,"Fri","Aug"
10,2012-10-26,1744349.05,21.4,4.301,131.1930968,6.943,FALSE,"Discount_Store",11753,"Fri","Oct"
10,2010-11-26,2939946.38,13,3.162,126.6692667,9.003,TRUE,"Discount_Store",11753,"Fri","Nov"
10,2012-01-27,1632406,12,3.675,130.3144516,7.545,FALSE,"Discount_Store",11753,"Fri","Jan"
10,2012-04-27,1713000.54,26.7,4.088,131.1266667,7.382,FALSE,"Discount_Store",11753,"Fri","Apr"
10,2011-05-27,1743002.38,25.9,3.933,129.0623548,8.494,FALSE,"Discount_Store",11753,"Fri","May"
10,2012-07-27,1817603.66,28.9,3.769,130.7195806,7.17,FALSE,"Discount_Store",11753,"Fri","Jul"
10,2010-08-27,1727567.67,29.4,3.022,126.0892903,9.199,FALSE,"Discount_Store",11753,"Fri","Aug"
10,2011-01-28,1715769.05,11.7,3.231,127.5800323,8.744,FALSE,"Discount_Store",11753,"Fri","Jan"
10,2010-05-28,1904618.17,24.8,3.058,126.1602258,9.524,FALSE,"Discount_Store",11753,"Fri","May"
10,2012-09-28,1694960.41,28.1,3.966,131.043,7.17,FALSE,"Discount_Store",11753,"Fri","Sep"
10,2011-10-28,1771792.97,22.7,3.843,129.7936774,7.874,FALSE,"Discount_Store",11753,"Fri","Oct"
10,2011-04-29,1873646.34,23,4.151,128.9998667,8.494,FALSE,"Discount_Store",11753,"Fri","Apr"
10,2012-06-29,1707481.9,33,3.875,130.7562667,7.382,FALSE,"Discount_Store",11753,"Fri","Jun"
10,2011-07-29,1745841.33,30.4,3.694,129.1677097,8.257,FALSE,"Discount_Store",11753,"Fri","Jul"
10,2010-10-29,1741308.56,20.4,3.13,126.4364194,9.003,FALSE,"Discount_Store",11753,"Fri","Oct"
10,2012-03-30,1815838.98,20,4.294,130.9670968,7.545,FALSE,"Discount_Store",11753,"Fri","Mar"
10,2010-04-30,1790694.59,21,3.105,126.3805667,9.524,FALSE,"Discount_Store",11753,"Fri","Apr"
10,2010-07-30,1832833.51,29.5,3.017,126.1069032,9.199,FALSE,"Discount_Store",11753,"Fri","Jul"
10,2011-09-30,1627707.31,27.9,3.877,129.6060667,8.257,FALSE,"Discount_Store",11753,"Fri","Sep"
10,2011-12-30,1930690.37,9.4,3.428,130.0710323,7.874,TRUE,"Discount_Store",11753,"Fri","Dec"
10,2012-08-31,1650285.54,30.5,3.886,130.8853548,7.17,FALSE,"Discount_Store",11753,"Fri","Aug"
10,2010-12-31,1707298.14,9.8,3.148,127.0876774,9.003,TRUE,"Discount_Store",11753,"Fri","Dec"
11,2011-04-01,1258679.12,20.6,3.524,218.2114184,7.574,FALSE,"Supercenter",19277,"Fri","Apr"
11,2012-06-01,1361595.33,27.6,3.501,225.2518313,6.664,FALSE,"Supercenter",19277,"Fri","Jun"
11,2011-07-01,1297472.06,30.2,3.524,218.5467052,7.567,FALSE,"Supercenter",19277,"Fri","Jul"
11,2010-10-01,1182593.46,24,2.603,214.9846548,7.564,FALSE,"Supercenter",19277,"Fri","Oct"
11,2012-03-02,1438383.44,17,3.63,224.3470245,6.833,FALSE,"Supercenter",19277,"Fri","Mar"
11,2010-04-02,1446210.26,19,2.719,214.1180803,7.343,FALSE,"Supercenter",19277,"Fri","Apr"
11,2010-07-02,1302600.14,28.4,2.669,214.5463222,7.346,FALSE,"Supercenter",19277,"Fri","Jul"
11,2011-09-02,1297792.41,33,3.533,219.1501106,7.567,FALSE,"Supercenter",19277,"Fri","Sep"
11,2011-12-02,1399322.44,13.8,3.172,222.1589519,7.197,FALSE,"Supercenter",19277,"Fri","Dec"
11,2012-02-03,1376732.18,15.7,3.36,223.6591137,6.833,FALSE,"Supercenter",19277,"Fri","Feb"
11,2011-06-03,1343642,30.1,3.699,218.6449369,7.574,FALSE,"Supercenter",19277,"Fri","Jun"
11,2012-08-03,1399341.07,30.5,3.417,225.4636332,6.334,FALSE,"Supercenter",19277,"Fri","Aug"
11,2010-09-03,1303914.27,29.4,2.577,214.8481685,7.346,FALSE,"Supercenter",19277,"Fri","Sep"
11,2010-12-03,1380567.64,13.3,2.708,214.9153531,7.564,FALSE,"Supercenter",19277,"Fri","Dec"
11,2011-02-04,1422576.37,8.4,2.989,215.8863367,7.551,FALSE,"Supercenter",19277,"Fri","Feb"
11,2011-03-04,1399456.99,19.2,3.288,217.1716979,7.551,FALSE,"Supercenter",19277,"Fri","Mar"
11,2012-05-04,1370310.72,26.1,3.749,225.1797511,6.664,FALSE,"Supercenter",19277,"Fri","May"
11,2010-06-04,1396322.19,26.5,2.705,214.4958382,7.343,FALSE,"Supercenter",19277,"Fri","Jun"
11,2011-11-04,1458287.38,16.2,3.332,221.245968,7.197,FALSE,"Supercenter",19277,"Fri","Nov"
11,2010-02-05,1528008.64,7.8,2.572,214.4248812,7.368,FALSE,"Supercenter",19277,"Fri","Feb"
11,2010-03-05,1426622.65,12.2,2.625,214.6751386,7.368,FALSE,"Supercenter",19277,"Fri","Mar"
11,2011-08-05,1403198.94,32.2,3.684,218.9023209,7.567,FALSE,"Supercenter",19277,"Fri","Aug"
11,2012-10-05,1422794.26,23,3.617,226.7210356,6.034,FALSE,"Supercenter",19277,"Fri","Oct"
11,2010-11-05,1332759.13,18,2.689,215.2765472,7.564,FALSE,"Supercenter",19277,"Fri","Nov"
11,2012-01-06,1283923.55,12.5,3.157,223.1923049,6.833,FALSE,"Supercenter",19277,"Fri","Jan"
11,2012-04-06,1596325.01,23.4,3.891,224.9393405,6.664,FALSE,"Supercenter",19277,"Fri","Apr"
11,2011-05-06,1331453.41,21.9,3.906,219.1959827,7.574,FALSE,"Supercenter",19277,"Fri","May"
11,2012-07-06,1461129.94,28.6,3.227,225.3916254,6.334,FALSE,"Supercenter",19277,"Fri","Jul"
11,2010-08-06,1369634.92,30.3,2.627,214.8341952,7.346,FALSE,"Supercenter",19277,"Fri","Aug"
11,2011-01-07,1178905.44,12.5,2.976,214.6955104,7.551,FALSE,"Supercenter",19277,"Fri","Jan"
11,2010-05-07,1312329.78,24.2,2.835,213.6211778,7.343,FALSE,"Supercenter",19277,"Fri","May"
11,2012-09-07,1304584.4,29.5,3.73,225.9660263,6.334,TRUE,"Supercenter",19277,"Fri","Sep"
11,2011-10-07,1346271.06,25,3.285,220.4299007,7.197,FALSE,"Supercenter",19277,"Fri","Oct"
11,2011-04-08,1327401.06,23.1,3.622,218.4553663,7.574,FALSE,"Supercenter",19277,"Fri","Apr"
11,2012-06-08,1414343.53,27.8,3.452,225.2521458,6.664,FALSE,"Supercenter",19277,"Fri","Jun"
11,2011-07-08,1334630.62,30.7,3.48,218.6424704,7.567,FALSE,"Supercenter",19277,"Fri","Jul"
